id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
163429,0.99,90,365,90.0,90.0,365.0,365.0,90.0,365.0,t,0,0,0,179
167183,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
169766,0.99,3,25,3.0,3.0,25.0,25.0,3.0,25.0,t,2,25,55,55
170750,0.99,25,30,5.0,25.0,30.0,30.0,10.7,30.0,t,16,28,45,271
177523,0.99,5,1125,3.0,12.0,1125.0,1125.0,5.6,1125.0,t,11,36,66,341
196197,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,3,33,235
199201,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,2,3,4,197
200828,0.99,14,100,14.0,14.0,100.0,100.0,14.0,100.0,t,30,60,90,365
204570,0.99,4,365,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,0,6,36,126
205199,0.99,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,18,48,78,353
209373,0.99,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,0,0,0,79
211444,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,30,60,326
217674,0.99,3,300,2.0,4.0,300.0,300.0,3.1,300.0,t,22,52,82,357
219303,0.99,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,17,47,77,347
225462,0.99,2,200,2.0,2.0,200.0,200.0,2.0,200.0,t,13,16,46,313
225489,0.99,25,365,25.0,25.0,365.0,365.0,25.0,365.0,t,0,0,0,0
229664,0.99,2,1125,1.0,3.0,1125.0,1125.0,2.1,1125.0,t,7,34,64,339
231861,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,28,58,88,88
250858,0.99,15,365,15.0,15.0,365.0,365.0,15.0,365.0,t,0,0,0,69
256004,0.99,3,300,3.0,4.0,300.0,300.0,3.0,300.0,t,8,38,68,343
260656,0.99,7,365,5.0,7.0,365.0,365.0,6.4,365.0,t,9,17,47,322
260951,0.99,5,390,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
261878,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,11,41,71,159
263748,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,4,20,50,140
268275,0.99,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,10,34,61,300
280733,0.99,5,1125,2.0,12.0,1125.0,1125.0,4.0,1125.0,t,3,22,52,327
281224,0.99,2,1000,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,23,52,80,254
287660,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,0
289555,0.99,1,1125,1.0,5.0,1125.0,1125.0,1.1,1125.0,t,29,59,89,364
294520,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,21,51,81,356
294529,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,24,54,84,359
297017,0.99,3,1125,1.0,4.0,1125.0,1125.0,3.9,1125.0,t,8,9,9,9
310333,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,6,8,38,277
310678,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,0,0,0,0
316711,0.99,15,1125,15.0,15.0,1125.0,1125.0,15.0,1125.0,t,0,0,8,283
336672,0.99,2,30,2.0,3.0,30.0,30.0,2.1,30.0,t,6,36,66,66
336834,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,130
336869,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
337292,0.99,2,330,2.0,2.0,330.0,330.0,2.0,330.0,t,0,0,0,0
339144,0.99,12,1125,12.0,12.0,1125.0,1125.0,12.0,1125.0,t,2,2,2,236
339171,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,12,19,167
341939,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,7,37,312
342095,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,32,62,331
342557,0.99,2,120,2.0,2.0,120.0,120.0,2.0,120.0,t,27,57,87,362
347510,0.99,90,360,90.0,90.0,360.0,360.0,90.0,360.0,t,28,58,88,233
354838,0.99,20,300,20.0,20.0,300.0,300.0,20.0,300.0,t,0,0,0,0
361053,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,3,15,32,122
363476,0.99,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,30,60,333
371532,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,14,36,181
375472,0.99,6,365,6.0,6.0,365.0,365.0,6.0,365.0,t,0,3,3,3
376379,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,3,6,189
396532,0.99,2,18,2.0,2.0,18.0,18.0,2.0,18.0,t,0,0,8,283
397778,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,7,28,51,318
398450,0.99,3,90,3.0,7.0,90.0,90.0,3.2,90.0,t,5,19,36,287
402588,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,19,49,324
404569,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1117.4,t,9,39,69,344
406341,0.99,3,180,3.0,3.0,180.0,180.0,3.0,180.0,t,1,7,13,236
406697,0.99,2,150,2.0,2.0,150.0,150.0,2.0,150.0,f,0,0,0,0
410699,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,34
414763,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,7,26,56,331
415967,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,6,22,238
420039,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,4,9,14,186
424816,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,0,0,0,161
427407,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,29,53,326
429306,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,19,41,146
429604,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,26,53,328
434107,0.99,3,330,3.0,3.0,330.0,330.0,3.0,330.0,t,0,0,0,69
439715,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,160
440596,0.99,3,60,3.0,3.0,60.0,60.0,3.0,60.0,t,0,0,0,0
449218,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,22,46,316
451174,0.99,1,2,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,8,8
456165,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,4,27,27,27
459303,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,9,16,46,303
459362,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,20,50,273
460898,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,0,0,0
462072,0.99,2,1124,2.0,3.0,1125.0,1125.0,2.3,1125.0,t,2,19,49,266
463246,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,10,10,10
464307,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,0,0,0,252
467552,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,10,35,65,155
468202,0.99,30,1125,11.0,30.0,1125.0,1125.0,28.7,1125.0,t,0,0,14,228
469231,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1114.8,t,13,42,56,331
470132,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,29,39,219
471198,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,36,66,341
471328,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1117.4,t,6,20,42,312
473112,0.99,22,365,22.0,22.0,365.0,365.0,22.0,365.0,t,4,4,4,33
479718,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,29,59,89,89
482122,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,11,28,38,313
491070,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,33,63,338
497706,0.99,1,365,1.0,2.0,365.0,365.0,1.3,365.0,t,0,1,1,192
499911,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,2,20,50,308
502918,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,10,40,67,120
506956,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,1,1,16,89
507614,0.99,18,1124,18.0,18.0,1124.0,1124.0,18.0,1124.0,t,16,18,19,210
510973,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,9,36,66,341
514917,0.99,4,40,4.0,4.0,40.0,40.0,4.0,40.0,t,0,0,0,130
515008,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,16,46,76,351
518208,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,18,48,78,353
518511,0.99,2,18,2.0,2.0,18.0,18.0,2.0,18.0,t,0,0,0,0
521329,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,5,5,13,288
521367,0.99,3,180,2.0,4.0,99.0,1125.0,3.7,955.9,t,8,38,60,60
522563,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,0,28,58,148
524003,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,13,43,73,348
526162,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
526513,0.99,2,330,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,12,39,122
529690,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,2,2,2,128
531677,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,2,10,100
536574,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
537234,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
540937,0.99,1,90,1.0,3.0,1125.0,1125.0,1.3,1125.0,t,7,26,29,119
541406,0.99,5,14,5.0,5.0,14.0,14.0,5.0,14.0,t,0,0,0,0
544736,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,6,36,217
545174,0.99,1,60,1.0,1.0,60.0,60.0,1.0,60.0,t,0,0,0,0
548995,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,3,25,34,224
552183,0.99,2,15,2.0,2.0,15.0,15.0,2.0,15.0,t,19,49,79,351
560941,0.99,5,1125,2.0,12.0,1125.0,1125.0,9.3,1125.0,t,2,23,53,328
565152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,4,7,97
566241,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,0,0,1,133
568190,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
570158,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,20,263
572048,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
576487,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,14,30,59,59
578731,0.99,15,1825,1.0,15.0,1825.0,1825.0,14.1,1825.0,t,0,7,7,198
588382,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
588518,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,9,284
590710,0.99,4,60,4.0,4.0,60.0,60.0,4.0,60.0,t,29,59,89,364
595055,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,221
598771,0.99,3,65,3.0,3.0,65.0,65.0,3.0,65.0,t,0,16,46,264
599134,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,2,32,62,62
599885,0.99,4,200,4.0,4.0,200.0,200.0,4.0,200.0,t,0,3,16,16
604150,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,6,36,311
604632,0.99,1,1000,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,26,56,86,361
605339,0.99,4,18,3.0,14.0,18.0,18.0,4.5,18.0,t,22,22,22,22
607548,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,0,0,0,0
608742,0.99,2,60,2.0,5.0,120.0,1125.0,2.1,1100.0,t,10,38,68,68
610675,0.99,3,9,3.0,3.0,9.0,9.0,3.0,9.0,t,0,0,0,0
616027,0.99,1,4,1.0,1.0,4.0,4.0,1.0,4.0,t,0,0,0,0
618576,0.99,2,60,2.0,5.0,120.0,1125.0,2.1,1100.0,t,16,46,76,76
625566,0.99,2,4,2.0,2.0,4.0,4.0,2.0,4.0,t,0,0,0,0
628394,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,15,28,235
631737,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
643471,0.99,3,26,3.0,3.0,26.0,26.0,3.0,26.0,t,0,0,0,0
644656,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,5,5,13,288
653582,0.99,30,1124,30.0,30.0,1124.0,1124.0,30.0,1124.0,t,7,37,67,67
655514,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,15,290
656520,0.99,5,365,5.0,5.0,365.0,365.0,5.0,365.0,t,0,5,35,310
659887,0.99,14,365,14.0,14.0,365.0,365.0,14.0,365.0,t,0,7,37,312
663761,0.99,1,6,1.0,1.0,6.0,6.0,1.0,6.0,t,0,0,0,0
668753,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,0,21,27,302
676566,0.99,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,4,4,4,244
678413,0.99,5,1124,5.0,5.0,1124.0,1124.0,5.0,1124.0,t,0,23,53,328
683208,0.99,365,365,5.0,365.0,365.0,365.0,341.4,365.0,t,0,0,0,0
683969,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
684564,0.99,3,6,3.0,4.0,6.0,6.0,3.0,6.0,t,29,53,53,53
685152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,9,33,63,322
688795,0.99,3,300,2.0,4.0,300.0,300.0,3.1,300.0,t,8,35,65,340
689099,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
691344,0.99,2,120,2.0,2.0,120.0,120.0,2.0,120.0,t,4,25,43,43
691458,0.99,2,8,2.0,2.0,8.0,8.0,2.0,8.0,t,0,0,0,161
692358,0.99,3,45,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,30,57,137
694867,0.99,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,25,55,145
695909,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,0,99
696928,0.99,2,2,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,22,52,82,357
697858,0.99,1,6,1.0,2.0,6.0,6.0,1.1,6.0,t,0,0,0,0
704155,0.99,1,60,1.0,3.0,60.0,60.0,2.7,60.0,t,3,33,55,55
708275,0.99,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0,t,0,15,45,320
709208,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,4,31,58,303
710156,0.99,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
716292,0.99,10,300,10.0,10.0,300.0,300.0,10.0,300.0,t,0,0,0,207
717313,0.99,3,91,3.0,3.0,91.0,91.0,3.0,91.0,t,1,1,1,176
721057,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,18,34,94
721377,0.99,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,0,22,52,327
723088,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,5,26,56,327
724700,0.99,30,1125,3.0,28.0,1125.0,1125.0,24.4,1125.0,t,5,31,61,336
727588,0.99,15,360,15.0,15.0,1125.0,1125.0,15.0,1125.0,t,20,20,20,119
728978,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,13,31,58,324
730347,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,15,41,71,346
730502,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,32,62,337
733365,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,12,42,313
734053,0.99,30,1825,30.0,30.0,1825.0,1825.0,30.0,1825.0,t,0,0,8,283
738837,0.99,3,120,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,19,49,102
745664,0.99,2,5,2.0,2.0,5.0,5.0,2.0,5.0,t,6,32,59,308
745744,0.99,5,365,5.0,5.0,365.0,365.0,5.0,365.0,t,11,41,71,346
747873,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,1,16,38,155
748854,0.99,5,365,5.0,5.0,365.0,365.0,5.0,365.0,t,1,30,60,150
749957,0.99,24,360,24.0,24.0,360.0,360.0,24.0,360.0,t,17,19,22,248
751527,0.99,5,30,5.0,5.0,30.0,30.0,5.0,30.0,t,0,0,0,151
751530,0.99,3,260,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,7,16,190
752424,0.99,3,6,3.0,3.0,6.0,6.0,3.0,6.0,t,0,0,0,0
752515,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
752883,0.99,200,365,200.0,200.0,365.0,365.0,200.0,365.0,t,23,53,83,358
754678,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,33,53,282
755535,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,1,1,55
755587,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,2,4,155
756707,0.99,2,120,3.0,3.0,99.0,99.0,3.0,99.0,t,0,0,0,237
758670,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,15,45,75,350
760482,0.99,2,364,2.0,4.0,487.0,487.0,2.0,487.0,t,0,0,0,0
761098,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,12,38,68,338
761159,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,2,10,163
763214,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,29,59,324
766160,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,12,28,39,226
768311,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,10,26,36,286
769210,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,28,58,88,88
772646,0.99,1,30,2.0,3.0,30.0,30.0,2.4,30.0,t,9,39,69,69
773990,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,12,12,12,264
774008,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
779960,0.99,3,20,3.0,10.0,20.0,20.0,4.1,20.0,t,20,50,80,80
780397,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,135
781012,0.99,2,40,2.0,2.0,40.0,40.0,2.0,40.0,t,2,23,53,328
783647,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,8,36,66,341
793618,0.99,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,11,37,61,317
793622,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
795877,0.99,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,0,6,36,311
797030,0.99,4,31,4.0,4.0,31.0,31.0,4.0,31.0,t,3,10,26,261
804681,0.99,60,61,60.0,60.0,61.0,61.0,60.0,61.0,t,29,59,89,364
814586,0.99,1,1125,1.0,5.0,1125.0,1125.0,4.7,1125.0,t,11,41,71,340
814647,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,30,60,90,365
814731,0.99,360,1125,360.0,360.0,1125.0,1125.0,360.0,1125.0,t,17,38,64,339
814870,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,3,4,4,184
817184,0.99,2,366,2.0,2.0,366.0,366.0,2.0,366.0,t,5,21,51,326
817848,0.99,7,30,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,4,15,19,109
821860,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,17,41,316
832102,0.99,90,300,90.0,90.0,300.0,300.0,90.0,300.0,t,30,60,90,365
833871,0.99,2,360,2.0,2.0,360.0,360.0,2.0,360.0,t,0,23,53,328
834562,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,4,16,40,116
834675,0.99,2,6,2.0,2.0,6.0,6.0,2.0,6.0,t,29,59,89,89
838698,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,191
838712,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,8,283
840561,0.99,2,80,2.0,2.0,80.0,80.0,2.0,80.0,t,0,0,0,0
842078,0.99,90,300,90.0,90.0,300.0,300.0,90.0,300.0,t,16,18,18,226
844856,0.99,3,1125,3.0,6.0,1125.0,1125.0,3.1,1125.0,t,8,38,68,152
846558,0.99,20,65,20.0,20.0,1125.0,1125.0,20.0,1125.0,t,0,0,0,0
847273,0.99,3,365,3.0,4.0,365.0,365.0,3.0,365.0,t,9,39,69,69
849939,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
851311,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,0,0,0,0
853804,0.99,8,1000,8.0,8.0,1000.0,1000.0,8.0,1000.0,t,6,35,65,155
862462,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,161
862752,0.99,3,5,3.0,3.0,5.0,5.0,3.0,5.0,t,0,1,9,9
864488,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,1,9,33,308
869674,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
871387,0.99,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,7,11,41,131
874029,0.99,2,60,2.0,2.0,60.0,60.0,2.0,60.0,t,0,0,0,246
874641,0.99,28,310,6.0,28.0,310.0,310.0,27.3,310.0,t,0,14,14,181
883527,0.99,60,75,60.0,60.0,75.0,75.0,60.0,75.0,t,0,0,0,0
884856,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,222
886019,0.99,4,100,4.0,4.0,100.0,100.0,4.0,100.0,t,1,2,2,101
888289,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,21,48,48,48
891946,0.99,2,21,2.0,2.0,21.0,21.0,2.0,21.0,t,0,0,0,0
892453,0.99,3,20,3.0,3.0,20.0,20.0,3.0,20.0,t,0,0,0,0
893195,0.99,30,330,7.0,30.0,10.0,330.0,29.2,319.1,t,0,14,44,319
896209,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,11,33,58,308
896588,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,38,68,343
901897,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,6,36,254
902946,0.99,10,21,10.0,10.0,21.0,21.0,10.0,21.0,f,0,0,0,0
903707,0.99,6,20,6.0,6.0,20.0,20.0,6.0,20.0,t,0,1,2,17
904741,0.99,2,200,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,30,60,316
904769,0.99,2,300,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,9,36,56,318
904775,0.99,2,65,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,31,56,310
913536,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
914057,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,1
919430,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,14,44,74,349
