id,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365
281224,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,25,49,75,276
287660,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,0
289555,0.99,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,6,36,66,341
294520,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,28,58,88,363
294529,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,28,58,88,363
297017,0.99,3,1125,3.0,5.0,1125.0,1125.0,4.2,1125.0,t,0,0,0,69
310333,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,3,10,40,286
336672,0.99,3,35,1.0,3.0,1125.0,1125.0,1.7,1125.0,t,13,27,52,52
336834,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,222
336869,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
337292,0.99,2,330,2.0,2.0,330.0,330.0,2.0,330.0,t,0,0,0,0
339144,0.99,25,1125,25.0,25.0,1125.0,1125.0,25.0,1125.0,t,7,13,13,269
339171,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,10,133
341939,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,0,4,220
342095,0.99,3,1125,1.0,3.0,1125.0,1125.0,3.0,1125.0,t,11,19,36,298
342557,0.99,2,120,2.0,2.0,120.0,120.0,2.0,120.0,t,26,56,86,361
342670,0.99,3,28,3.0,3.0,28.0,28.0,3.0,28.0,t,28,58,88,178
345249,0.99,150,660,150.0,150.0,660.0,660.0,150.0,660.0,t,27,57,87,355
354838,0.99,20,300,20.0,20.0,300.0,300.0,20.0,300.0,t,0,0,0,0
361053,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,1,1,9,83
363476,0.99,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,11,25,287
371532,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,6,6,198
375472,0.99,6,365,6.0,6.0,365.0,365.0,6.0,365.0,t,0,2,8,8
376379,0.99,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,0,0,257
396532,0.99,2,18,2.0,2.0,18.0,18.0,2.0,18.0,t,0,0,1,223
397778,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1122.4,t,1,6,11,286
398450,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,6,11,21,232
402588,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,12,16,281
404569,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1114.7,t,7,27,57,332
406341,0.99,3,180,3.0,3.0,180.0,180.0,3.0,180.0,t,1,3,6,239
406697,0.99,2,150,2.0,2.0,150.0,150.0,2.0,150.0,f,0,0,0,0
410699,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,90
414763,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,11,14,275
415967,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,2,6,19,165
420039,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,3,11,203
427407,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,9,16,32,305
429306,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,13,26,147
429604,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,10,21,51,318
434107,0.99,3,330,3.0,3.0,330.0,330.0,3.0,330.0,t,0,0,0,161
439715,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,234
449218,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,2,14,259
451174,0.99,3,4,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,16,46,76,76
456165,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
459303,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1114.7,t,10,20,36,249
459362,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,12,30,252
460898,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,0,0,0
462072,0.99,2,1124,2.0,3.0,1125.0,1125.0,2.3,1125.0,t,14,21,29,155
463246,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
468202,0.99,30,1125,11.0,30.0,1125.0,1125.0,29.3,1125.0,t,1,1,10,233
469231,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1106.9,t,9,21,51,299
470132,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,2,5,212
471198,0.99,3,365,2.0,3.0,2.0,1125.0,3.0,1094.0,t,11,25,41,307
471328,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,7,11,21,276
473112,0.99,22,365,22.0,22.0,365.0,365.0,22.0,365.0,t,0,0,7,29
479718,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,29,59,89,89
482122,0.99,3,1125,2.0,3.0,2.0,1125.0,3.0,1112.1,t,2,8,11,271
491070,0.99,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,t,0,16,46,321
497706,0.99,1,365,1.0,2.0,365.0,365.0,1.3,365.0,t,0,0,0,68
499911,0.99,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,5,8,14,240
502918,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,21,39,314
506956,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,21,26,26,26
507614,0.99,18,1124,18.0,18.0,1124.0,1124.0,18.0,1124.0,t,0,0,8,283
510973,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,15,45,75,350
514917,0.99,4,40,4.0,4.0,40.0,40.0,4.0,40.0,t,0,0,0,222
515008,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,14,44,74,349
518208,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,28,58,333
518511,0.99,2,18,2.0,2.0,18.0,18.0,2.0,18.0,t,0,0,0,69
521329,0.99,6,365,6.0,6.0,365.0,365.0,6.0,365.0,t,0,0,17,292
521367,0.99,3,180,2.0,4.0,99.0,1125.0,3.7,722.9,t,4,22,52,131
522563,0.99,4,60,4.0,6.0,60.0,60.0,4.0,60.0,t,18,47,71,71
524003,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,16,32,51,322
526162,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
526513,0.99,2,330,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,7,21,99
529690,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,0,0,218
531677,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,5,5,18,65
536574,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
537234,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,69
540937,0.99,2,90,1.0,3.0,1125.0,1125.0,2.3,1125.0,t,10,11,27,104
541406,0.99,5,14,5.0,5.0,14.0,14.0,5.0,14.0,t,0,0,0,0
544736,0.99,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,4,20,45,287
545174,0.99,1,60,1.0,1.0,60.0,60.0,1.0,60.0,t,0,0,0,0
548995,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,5,10,12,203
552183,0.99,3,15,3.0,3.0,15.0,15.0,3.0,15.0,t,0,15,45,320
560941,0.99,5,1125,5.0,10.0,1125.0,1125.0,8.9,1125.0,t,0,9,39,314
565152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,7,68
566241,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,0,0,2,224
568190,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,69
570158,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,15,15,189
572048,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0
576487,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,16,28,54,134
578731,0.99,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,4,252
588382,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
588518,0.99,4,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,8,11,286
590710,0.99,4,90,4.0,4.0,90.0,90.0,4.0,90.0,t,28,58,88,363
595055,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,58
598771,0.99,3,65,3.0,3.0,65.0,65.0,3.0,65.0,t,6,6,11,219
599134,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,6,36,66,66
599885,0.99,4,200,4.0,4.0,200.0,200.0,4.0,200.0,t,4,10,29,29
604150,0.99,30,365,30.0,30.0,365.0,365.0,30.0,365.0,t,0,0,0,135
604632,0.99,1,1000,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,21,51,81,356
605339,0.99,4,17,4.0,7.0,17.0,17.0,4.1,17.0,t,25,47,70,86
607548,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,0,0,0,0
608742,0.99,2,60,2.0,3.0,1125.0,1125.0,2.1,1125.0,t,4,6,28,28
610675,0.99,3,9,3.0,3.0,9.0,9.0,3.0,9.0,t,0,0,0,0
616027,0.99,1,4,1.0,1.0,4.0,4.0,1.0,4.0,t,0,0,0,0
618576,0.99,2,60,2.0,3.0,1125.0,1125.0,2.1,1125.0,t,0,5,19,19
625566,0.99,2,4,2.0,2.0,4.0,4.0,2.0,4.0,t,0,0,0,0
628394,0.99,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,12,26,37,276
631737,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,68
643471,0.99,3,26,3.0,3.0,26.0,26.0,3.0,26.0,t,0,0,0,0
644656,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,1,1,237
655514,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,236
659887,0.99,14,365,14.0,14.0,365.0,365.0,14.0,365.0,t,0,0,0,68
663761,0.99,1,6,1.0,1.0,6.0,6.0,1.0,6.0,t,0,0,0,0
668753,0.99,4,30,3.0,4.0,6.0,30.0,4.0,29.4,t,2,2,4,268
676566,0.99,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,3,31,262
683208,0.99,365,365,365.0,365.0,1125.0,1125.0,365.0,1125.0,t,0,0,0,0
683969,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
684564,0.99,3,6,3.0,3.0,6.0,6.0,3.0,6.0,t,24,54,56,56
685152,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,11,26,47,304
688795,0.99,3,300,3.0,4.0,300.0,300.0,3.0,300.0,t,23,48,78,353
689099,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
691344,0.99,2,120,2.0,2.0,120.0,120.0,2.0,120.0,t,20,20,20,20
692358,0.99,3,45,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,13,20,44,44
694867,0.99,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,10,29,59,59
695909,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,0,0,0,191
697858,0.99,1,6,1.0,2.0,6.0,6.0,1.1,6.0,t,0,0,0,0
704155,0.99,1,60,1.0,3.0,60.0,60.0,2.7,60.0,t,4,16,46,142
708275,0.99,120,1125,120.0,120.0,1125.0,1125.0,120.0,1125.0,t,0,0,0,254
709208,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,12,15,28,289
710156,0.99,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0
716292,0.99,10,300,10.0,10.0,300.0,300.0,10.0,300.0,t,7,7,23,298
717313,0.99,3,91,3.0,3.0,91.0,91.0,3.0,91.0,t,0,0,3,192
721057,0.99,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,6,8,66
721377,0.99,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,8,13,13,220
723088,0.99,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,0,7,27,109
724700,0.99,30,1125,3.0,28.0,1125.0,1125.0,26.5,1125.0,t,0,1,1,184
727588,0.99,60,360,60.0,60.0,1125.0,1125.0,60.0,1125.0,t,0,0,7,282
728978,0.99,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,2,10,36,285
730347,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,23,53,328
730502,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,4,18,39,314
733365,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,264
734053,0.99,30,1825,30.0,30.0,1825.0,1825.0,30.0,1825.0,t,0,10,25,186
738837,0.99,3,120,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,11,41,125
745609,0.99,2,90,2.0,2.0,90.0,90.0,2.0,90.0,t,0,2,2,252
745664,0.99,2,4,2.0,2.0,4.0,4.0,2.0,4.0,t,10,19,32,246
747873,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,1,4,11,83
748854,0.99,5,365,5.0,5.0,365.0,365.0,5.0,365.0,t,2,25,55,145
749957,0.99,12,360,8.0,12.0,360.0,360.0,11.7,360.0,t,0,6,18,252
751527,0.99,5,30,5.0,5.0,30.0,30.0,5.0,30.0,t,0,0,0,243
751530,0.99,3,260,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,10,16,159
752424,0.99,2,7,2.0,2.0,7.0,7.0,2.0,7.0,t,27,57,87,87
752515,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0
752883,0.99,200,365,200.0,200.0,365.0,365.0,200.0,365.0,t,23,53,83,358
754678,0.99,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,13,18,271
755535,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,0,1,1,145
755587,0.99,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,6,6,115
756707,0.99,2,120,3.0,3.0,99.0,99.0,3.0,99.0,t,8,14,32,155
758670,0.99,10,1000,10.0,10.0,1125.0,1125.0,10.0,1125.0,t,12,12,28,303
760482,0.99,2,364,2.0,4.0,486.0,486.0,2.0,486.0,t,6,6,6,44
761098,0.99,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,24,45,75,340
761159,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,5,12,14,116
763214,0.99,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,7,13,266
766160,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,3,8,16,197
768311,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,9,17,286
769210,0.99,3,90,3.0,3.0,90.0,90.0,3.0,90.0,t,8,38,68,68
772646,0.99,1,30,2.0,3.0,30.0,30.0,2.4,30.0,t,6,30,60,156
773990,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,3,13,43,187
774008,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,38,68,68
777913,0.99,10,365,6.0,10.0,365.0,365.0,9.6,365.0,t,0,0,1,247
779960,0.99,3,24,3.0,3.0,24.0,24.0,3.0,24.0,t,21,42,50,50
780397,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,2,2,227
780684,0.99,1,1460,1.0,1.0,1460.0,1460.0,1.0,1460.0,t,0,0,8,283
780743,0.99,1,1460,1.0,1.0,1460.0,1460.0,1.0,1460.0,t,24,54,84,359
781012,0.99,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,11,41,316
793618,0.99,1,1125,1.0,3.0,1125.0,1125.0,2.6,1125.0,t,11,27,51,229
793622,0.99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,0,0,0,0
795877,0.99,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,0,0,0,207
797030,0.99,4,31,4.0,4.0,31.0,31.0,4.0,31.0,t,3,10,19,214
804681,0.99,60,61,60.0,60.0,61.0,61.0,60.0,61.0,t,29,59,89,364
814586,0.99,1,1125,2.0,5.0,1125.0,1125.0,4.7,1125.0,t,7,18,48,323
814647,0.99,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,29,59,89,364
814731,0.99,360,1125,360.0,360.0,1125.0,1125.0,360.0,1125.0,t,19,31,48,287
814870,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,218
815818,0.99,4,60,1.0,7.0,60.0,99.0,4.1,65.6,t,14,30,60,82
817184,0.99,2,366,2.0,2.0,366.0,366.0,2.0,366.0,t,1,4,34,309
817848,0.99,7,30,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,6,6,8,76
821860,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,1,3,214
832102,0.99,90,300,90.0,90.0,300.0,300.0,90.0,300.0,t,30,60,90,365
833871,0.99,2,360,2.0,2.0,360.0,360.0,2.0,360.0,t,8,15,34,289
834562,0.99,2,1125,1.0,6.0,1125.0,1125.0,2.1,1125.0,t,7,20,41,118
834675,0.99,2,6,2.0,2.0,6.0,6.0,2.0,6.0,t,26,56,86,87
835333,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,5,207
838698,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,10,38,305
838712,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,190
840561,0.99,2,80,2.0,2.0,80.0,80.0,2.0,80.0,t,0,0,0,0
842078,0.99,90,300,90.0,90.0,300.0,300.0,90.0,300.0,t,0,0,13,114
844856,0.99,3,1125,2.0,3.0,1125.0,1125.0,2.9,1125.0,t,0,9,31,31
846558,0.99,20,65,20.0,20.0,1125.0,1125.0,20.0,1125.0,t,0,29,59,62
847273,0.99,3,365,3.0,4.0,365.0,365.0,3.0,365.0,t,14,28,35,35
851311,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,0,0,0,0
853804,0.99,8,1000,8.0,8.0,1000.0,1000.0,8.0,1000.0,t,9,18,24,87
862462,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,251
862752,0.99,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,0,9,39,61
864488,0.99,2,180,2.0,2.0,180.0,180.0,2.0,180.0,t,1,4,15,255
869674,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,10
871387,0.99,2,30,2.0,3.0,1125.0,1125.0,2.3,1125.0,t,16,30,60,150
874029,0.99,2,60,2.0,2.0,60.0,60.0,2.0,60.0,t,0,0,3,272
874641,0.99,30,330,30.0,30.0,330.0,330.0,30.0,330.0,t,0,0,0,257
883527,0.99,60,75,60.0,60.0,75.0,75.0,60.0,75.0,t,0,0,0,0
884856,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,9,39,314
886019,0.99,4,100,4.0,4.0,100.0,100.0,4.0,100.0,t,0,0,0,38
888289,0.99,3,1125,1.0,4.0,1125.0,1125.0,3.0,1125.0,t,11,35,62,88
891946,0.99,2,21,2.0,2.0,21.0,21.0,2.0,21.0,t,0,0,0,0
892453,0.99,3,20,3.0,3.0,20.0,20.0,3.0,20.0,t,0,0,0,0
893195,0.99,30,330,30.0,30.0,330.0,330.0,30.0,330.0,t,3,31,32,307
896209,0.99,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,9,21,45,254
896588,0.99,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,1,1,162
901897,0.99,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,t,1,1,11,239
902946,0.99,10,21,10.0,10.0,21.0,21.0,10.0,21.0,f,0,0,0,0
903707,0.99,6,20,6.0,6.0,20.0,20.0,6.0,20.0,t,4,5,7,83
904741,0.99,2,200,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,16,23,38,294
904769,0.99,2,300,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,8,21,36,291
904775,0.99,2,65,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,15,30,286
907386,0.99,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,2,3,3,38
913536,0.99,1,30,1.0,1.0,30.0,30.0,1.0,30.0,t,0,0,0,0
914057,0.99,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,204
922397,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,69
923140,0.99,5,90,5.0,5.0,90.0,90.0,5.0,90.0,t,0,7,15,39
923645,0.99,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,12,32,48,301
925250,0.99,1,1125,1.0,3.0,1125.0,1125.0,1.1,1125.0,t,5,28,38,301
925339,0.99,4,365,1.0,4.0,365.0,365.0,3.8,365.0,t,0,0,2,62
926653,0.99,1,1125,1.0,5.0,1125.0,1125.0,4.6,1125.0,t,16,37,67,342
933326,0.99,1,20,1.0,1.0,20.0,20.0,1.0,20.0,t,1,6,6,37
